name,site,site_id,lang,status,possible_xmltv_ids,source_file
wedotv Big Stories [IT],i.mjh.nz,SamsungTVPlus/ch#CHBC40000040J,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Wicked Tuna,i.mjh.nz,PlutoTV/de#65253d66c52b3600083d8dd2,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
Wilder Planet,i.mjh.nz,SamsungTVPlus/at#ATBA3300031VR,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Wilder Planet,i.mjh.nz,SamsungTVPlus/ch#CHBA3300028G3,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Wilder Planet,i.mjh.nz,SamsungTVPlus/de#DEBA3300042XG,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Will&amp;Grace,i.mjh.nz,PlutoTV/de#697a0577f9c3aa5a215a4ef8,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
World of Freesports - WoF,i.mjh.nz,SamsungTVPlus/at#ATBD5000002B1,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
World of Freesports - WoF,i.mjh.nz,SamsungTVPlus/ch#CHBD5000001T0,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
World of Freesports - WoF,i.mjh.nz,SamsungTVPlus/de#DEBD5000002EW,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
World Poker Tour,i.mjh.nz,SamsungTVPlus/at#ATBD290000127,de,AMBIGUOUS,WorldPokerTour.us@Germany;WorldPokerTour.us@Italy;WorldPokerTour.us@Spain;WorldPokerTour.us@UK;WorldPokerTour.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
World Poker Tour,i.mjh.nz,SamsungTVPlus/ch#CHBD2900001LI,de,AMBIGUOUS,WorldPokerTour.us@Germany;WorldPokerTour.us@Italy;WorldPokerTour.us@Spain;WorldPokerTour.us@UK;WorldPokerTour.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
World Poker Tour,i.mjh.nz,SamsungTVPlus/de#DEBD29000013S,de,AMBIGUOUS,WorldPokerTour.us@Germany;WorldPokerTour.us@Italy;WorldPokerTour.us@Spain;WorldPokerTour.us@UK;WorldPokerTour.us@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
X-Factor: Das Unfassbare,i.mjh.nz,PlutoTV/de#642d7e029189ce0008958af5,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_pluto.channels.xml
XITE Hits,i.mjh.nz,SamsungTVPlus/de#DEBA2200007V6,de,AMBIGUOUS,XITEHits.nl@Germany;XITEHits.nl@NL;XITEHits.nl@UK;XITEHits.nl@US,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
XITE R&amp;B Classic Jams,i.mjh.nz,SamsungTVPlus/de#DE1300001XL,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Xplore,i.mjh.nz,SamsungTVPlus/at#ATAJ0500428A,de,AMBIGUOUS,Xplore.de@SD;XploreTV.us@SD,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Xplore,i.mjh.nz,SamsungTVPlus/de#DEAJ0500422A,de,AMBIGUOUS,Xplore.de@SD;XploreTV.us@SD,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Y'a que la vérité qui compte [FR],i.mjh.nz,SamsungTVPlus/ch#CHBB49000023B,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
ZDF kocht!,i.mjh.nz,SamsungTVPlus/de#DEBD3700002HO,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
ZDF zu Hause,i.mjh.nz,SamsungTVPlus/de#DE37000038D,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Zee One,i.mjh.nz,SamsungTVPlus/at#ATBA3300006WH,de,AMBIGUOUS,ZeeOne.uk@German;ZeeOne.uk@UK;ZeeOneAfrica.za@SD,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Zee One,i.mjh.nz,SamsungTVPlus/ch#CHBD27000011N,de,AMBIGUOUS,ZeeOne.uk@German;ZeeOne.uk@UK;ZeeOneAfrica.za@SD,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Zee One,i.mjh.nz,SamsungTVPlus/de#DEAJ2900003CN,de,AMBIGUOUS,ZeeOne.uk@German;ZeeOne.uk@UK;ZeeOneAfrica.za@SD,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Zee TV HD DE,i.mjh.nz,SamsungTVPlus/at#AT1400001YL,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Zee TV HD DE,i.mjh.nz,SamsungTVPlus/ch#CH1400001FA,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Zee TV HD DE,i.mjh.nz,SamsungTVPlus/de#DE1400002W0,de,UNMATCHED,,sites/i.mjh.nz/i.mjh.nz_samsung.channels.xml
Arte,neo.io,arte,de,AMBIGUOUS,Arte.de@France;arte.de@SD;arte.fr@SD,sites/neo.io/neo.io.channels.xml
Super RTL,neo.io,super-rtl,de,AMBIGUOUS,CartoonitoMENA.uk@SD;RTLSuper.de@SD;SuperRTL.pt@SD,sites/neo.io/neo.io.channels.xml
BRF TV,pickx.be,UID58335,de,UNMATCHED,,sites/pickx.be/pickx.be.channels.xml
BRF TV HD,pickx.be,UID2348,de,UNMATCHED,,sites/pickx.be/pickx.be.channels.xml
Big Brother Classics,plex.tv,68160d8b6da958281f1f7a65,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Bronco,plex.tv,6967ddc9d09de5839997b5fb,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Crime Scene TV,plex.tv,685f158e6c220c4e9e333a02,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Deutsche Filme,plex.tv,688d2376324d7b6bc1161bef,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Fabella,plex.tv,68e9428d141091437e6c4311,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
FarmlandTV,plex.tv,690cdc61718f73527d832925,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
FilmRise Binge Watch,plex.tv,65e9d0ad8fe4ef7053c3c866,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
FilmRise Serien,plex.tv,65e9d0ad8fe4ef7053c3c875,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Fluss Monster,plex.tv,68dcb71467386a41d59918dd,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Free Comedy,plex.tv,68e93e81572e41763b90a582,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Heimatkino,plex.tv,68e9418fda6bb987138625c5,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Hell's Kitchen,plex.tv,69c19fff389fe3969ae5b8bd,de,AMBIGUOUS,HellsKitchen.us;HellsKitchen.us@UK,sites/plex.tv/plex.tv_de.channels.xml
Horror-Comedy,plex.tv,688d222aa6fe30698ab41f67,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Ladykracher by myspass,plex.tv,68829275815c36c280b16938,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Motorvision Classic,plex.tv,675a3c2067838c2b166105d6,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Moviedome Family,plex.tv,68e94019141091437e6c430f,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
myspass Comedy & Shows,plex.tv,67c2513645ae99120c071590,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Natur,plex.tv,666e1e35ce73ed6023b55a15,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Netzkino,plex.tv,690cd9447e937a2031d9bbf1,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Pastewka powered by myspass,plex.tv,688d2040a6fe30698ab41f29,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Profiling Paris,plex.tv,67ddcc4fa61a020842b92a3e,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Sony One | Action Hits,plex.tv,69212d585028288613484a7e,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Sony One | Action Hits,plex.tv,692224145cbe620c1f9b6bb7,de,UNMATCHED,,sites/plex.tv/plex.tv_at.channels.xml
Sony One | Best Of,plex.tv,69212b045cbe620c1f9b6bb1,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Sony One | Best Of,plex.tv,692224c75028288613484a80,de,UNMATCHED,,sites/plex.tv/plex.tv_at.channels.xml
Sony One | Comedy Hits,plex.tv,6921277f5028288613484a7c,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Sony One | Comedy Hits,plex.tv,692223725cbe620c1f9b6bb5,de,UNMATCHED,,sites/plex.tv/plex.tv_at.channels.xml
Sony One | Comedy TV,plex.tv,6921287a50fe592fd6d5b7dc,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Sony One | Thriller TV,plex.tv,69212dfb5cbe620c1f9b6bb3,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Sony One | Thriller TV,plex.tv,6922259c5028288613484a82,de,UNMATCHED,,sites/plex.tv/plex.tv_at.channels.xml
SPIEGEL TV Konflikte,plex.tv,654d1d8f2a4f3ba59c3ce2d4,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
SPIEGEL TV Konflikte,plex.tv,654d1ee0b68c82816f548ddf,de,UNMATCHED,,sites/plex.tv/plex.tv_at.channels.xml
Stand-Up Comedy,plex.tv,68160d8b6da958281f1f7a63,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Stromberg by myspass,plex.tv,68b7434fb5b437bf872b6b6a,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Tempora TV,plex.tv,68e942fd141091437e6c4313,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
The Wicked Tuna Channel,plex.tv,6623c279ed4918437ed56ebe,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Tierra vor der Kamera,plex.tv,671ab36359ad9a223f0a5dc1,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
TRAILERS,plex.tv,6720027229bcfe7b69d4fefb,de,AMBIGUOUS,Trailers.es@FR;Trailers.es@IT,sites/plex.tv/plex.tv_de.channels.xml
Täterjagd,plex.tv,666e2248d91d13cb4c8cbb77,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
Utopja,plex.tv,690cdec57e937a2031d9bbf3,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
wedo movies,plex.tv,642d66522476824150b0a6e7,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
wedo sports,plex.tv,64e6ed5627a915f9b5184e9c,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
wedotv true stories,plex.tv,673d316c0d39ac306d6f2ced,de,UNMATCHED,,sites/plex.tv/plex.tv_de.channels.xml
21 Jump Street,pluto.tv,686cffbf3ffa5e0c91cdcfb3,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
90210,pluto.tv,65a67dd13af63d0008257f17,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Alle hassen Chris,pluto.tv,622f6e1e2792150007e0b2ff,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Andromeda,pluto.tv,663a163f8ea5560008a3f234,de,AMBIGUOUS,Andromeda.us;Andromeda.us@Italy;Andromeda.us@Spain;Andromeda.us@UK,sites/pluto.tv/pluto.tv_de.channels.xml
Assassination Classroom,pluto.tv,65a7d99f4a10d800086083a9,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Awkward,pluto.tv,62bc1784120ba80007935aaa,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Ax Men - Die Holzfäller,pluto.tv,6914913274601d957ae35565,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Axel!,pluto.tv,667d63d236a2f90008f72269,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Becker,pluto.tv,630348a54c48ce00077eb6c7,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Beelzebub,pluto.tv,67fe498f9ebfe4142424c55d,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
BIG BROTHER CLASSIC,pluto.tv,663e09e4b18d700008e48dcf,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Blue Mountain State,pluto.tv,67ff7dd84906b1acfad97330,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Bronco,pluto.tv,684ac10236c9361b1977f7bc,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
BVB-Frauen,pluto.tv,66337ea1307fa300082c28a0,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Call My Agent!,pluto.tv,69776f2b2c00406316a01945,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
CNN Headlines International,pluto.tv,66337e365a402e00087eccaf,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Dating hinter Gittern,pluto.tv,691b2b690d121b44ad4a53ef,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Der Bergdoktor,pluto.tv,69b0167477cdde1f05c8a625,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Der Chef,pluto.tv,67dc21ce5a15c0759a07ee19,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Der Denver-Clan,pluto.tv,62cebd7302478b00073a6b71,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Die fliegenden Ärzte,pluto.tv,688734b9035d6ef9c34aac16,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Die glorreichen Sieben,pluto.tv,69c2ac2b14c0213702da7a29,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Die Nanny,pluto.tv,66c6fc06489bab0008b6f9da,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Die Sieben-Millionen-Dollar-Frau,pluto.tv,677fb078a4af36ad50111032,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Dominance FC TV,pluto.tv,685aaec481c345899e4458bb,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Don Matteo,pluto.tv,686d004094a028da3aac8cb0,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Drake & Josh,pluto.tv,65a67c494a10d800085cab06,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Dyn Sport Mix,pluto.tv,6866525c8a412a0e95c438b4,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Ein Engel auf Erden,pluto.tv,622f487722d9d400075f74dd,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Eine himmlische Familie,pluto.tv,66a244d5cd0d3100083b1e47,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Eine schrecklich nette Familie,pluto.tv,67a324d221af380008105d6f,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
F.B.I. Files,pluto.tv,64eddce19001910008df22b8,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Farmland TV,pluto.tv,663a15d7cb3ea10008edac88,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
FIFA+,pluto.tv,660bfc032433010008def35a,de,AMBIGUOUS,FIFAPlus.uk;FIFAPlus.uk@English;FIFAPlus.uk@French;FIFAPlus.uk@German;FIFAPlus.uk@HispanicAmerica;FIFAPlus.uk@Italy;FIFAPlus.uk@Portuguese;FIFAPlus.uk@UnitedStates,sites/pluto.tv/pluto.tv_de.channels.xml
Flipper,pluto.tv,68d277fb12bf71eaaed3e9f1,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Fluss-Monster,pluto.tv,62a0b2aff4cf470007e47e29,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Frasier,pluto.tv,62cebf042ffc6d0007c4e59a,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Frasier: Berühmte Gäste,pluto.tv,6790fa9e1cfc4aa96dfadcef,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Fury,pluto.tv,6270ea4345f5bc0007823048,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Germany Shore,pluto.tv,6447dea7e94c380008dba94c,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Gigolos,pluto.tv,68d27437e6767bdeb23f0336,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Hausmeister Krause,pluto.tv,622f6faf65be650007f57aab,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Heartland,pluto.tv,680f375e6798ccd1185b58f9,de,AMBIGUOUS,Heartland.us@Eastern;Heartland.us@Pacific;Heartland.us@Web,sites/pluto.tv/pluto.tv_de.channels.xml
Hell's Kitchen,pluto.tv,644257fe7cb4b100081ed874,de,AMBIGUOUS,HellsKitchen.us;HellsKitchen.us@UK,sites/pluto.tv/pluto.tv_de.channels.xml
Just.fishing,pluto.tv,61b33085897b9d000702b72e,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
KultKrimi,pluto.tv,5cb5cfe5caf83414128f209e,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
KultKrimi: Der Alte,pluto.tv,65dde5ef28730900089af7cf,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
KultKrimi: Der Kommissar,pluto.tv,65dde626ec9fda0008b3dc89,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
KultKrimi: Derrick,pluto.tv,65dde5848145cb00083277f6,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
KultKrimi: Die Rettungsflieger,pluto.tv,67ed0c86f7c5d70b90889a51,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
KultKrimi: Ein Fall für zwei,pluto.tv,68590366010ddd78ef837d29,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
KultKrimi: Küstenwache,pluto.tv,67ebbdced2832b463faa1e79,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Ladykracher,pluto.tv,667d3534ca74680008696051,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Liebe Sünde,pluto.tv,68d276ce59fd82da32267d0d,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Love Boat,pluto.tv,655ca3d1fbc15b00081f1186,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
McLeods Töchter,pluto.tv,66c6fcfc6838ee00085beb1a,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Melrose Place,pluto.tv,64be745340962900080b55e7,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Merhaba Türkische Serien,pluto.tv,6864e8f264d94c1425fb4563,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Missions,pluto.tv,6824539e1295f98347e95242,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
MODUS Super Series Darts,pluto.tv,66337e6ba0a74e000889563b,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Mork vom Ork,pluto.tv,642ad2127ef83900085f8910,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Nickelodeon Classics,pluto.tv,67f3eb800a1beb98767ca748,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Pastewka,pluto.tv,686cfef52704ca31d85c4bf1,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Pluto TV Bud & Terence,pluto.tv,64be7398e4391c0008cdedfe,de,AMBIGUOUS,PlutoTVBudTerence.de@FI;PlutoTVBudTerence.se@DK;PlutoTVBudTerence.se@NO;PlutoTVBudTerence.se@SE,sites/pluto.tv/pluto.tv_de.channels.xml
Pluto TV Camp,pluto.tv,661801e871e8c30008a73f7b,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Pluto TV Haialarm,pluto.tv,69b015c5d29cc97de7da4af8,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Pluto TV Laughs in Spanish,pluto.tv,69a554179a3f3bb488c7d2be,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Pluto TV Romance,pluto.tv,5dc287ce3086a20009f5024c,de,AMBIGUOUS,PlutoTVRomance.de@UKPlus;PlutoTVRomance.us@US,sites/pluto.tv/pluto.tv_de.channels.xml
Pluto TV Weihnachten im Sommer,pluto.tv,642ad072283aa4000806148c,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Profiling Paris,pluto.tv,67d984c989788ef7f058b084,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Quantum Leap,pluto.tv,677fafd91da79bfe4fb0b4ec,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Rauchende Colts,pluto.tv,638f2bc7bc363100072f02dd,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Rawhide - Tausend Meilen Staub,pluto.tv,638f2983dcd9100008c2374d,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Red Shoe Diaries,pluto.tv,645a0ddfe1979c00086d83ff,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
RoboCop,pluto.tv,6628e513cee0d90008639b46,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Rookie Blue,pluto.tv,680f462556ff83bcd6ba2816,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Rules of Engagement,pluto.tv,64be635a40962900080aaca5,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Sabrina - Total verhext!,pluto.tv,622f40c901d4b70007ad7609,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Saving Hope,pluto.tv,666fe4768768aa0008c31ddf,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Schlosshotel Orth,pluto.tv,69b01641a9b840a456a11c18,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Schnell ermittelt,pluto.tv,69b968a58323ef2714d1aa36,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Sea Patrol,pluto.tv,688735087b2cf33d01a2d411,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Seaquest,pluto.tv,69b14863dd687227e1e4b6b2,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
South Park Armageddon,pluto.tv,660c010ce8fba800084f0697,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
South Park Rocks!,pluto.tv,664f12bb3d173b0008168c1f,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
South Park: Butters Collection,pluto.tv,646b14a0e94c3800082a8d3a,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
South Park: Cartman Collection,pluto.tv,646b14747cb4b1000875724d,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
South Park: Kenny Collection,pluto.tv,646b1404ee6a2f00082b5d66,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
South Park: Kyle Collection,pluto.tv,646b14d0e1979c0008915a09,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
South Park: Stan Collection,pluto.tv,646b1438e94c3800082a8cff,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
South Park: Stars & Sternchen,pluto.tv,664f0d373d173b0008164948,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Space Live,pluto.tv,69a554497ed3b3fff0b9ca80,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
SPIEGEL TV Konflikte,pluto.tv,65b9268fc798e800085add89,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Stand-up Comedy,pluto.tv,663e09b341af640008c1b68c,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Star Trek: The Next Generation,pluto.tv,69776ce979545c21a1220bff,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Star Trek: The Original Series,pluto.tv,69776b58036e883f39e5ab8a,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Stromberg,pluto.tv,686cff3224918d4300fa542b,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
SUMO Paris 2026,pluto.tv,68d669f9508ba507f075b5fe,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Swamp People,pluto.tv,691491c6bb69fb3258c3524a,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Telenovela ZDF,pluto.tv,5cb5d043a461406ffe3fb2de,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
The L Word – Wenn Frauen lieben,pluto.tv,68d2759a59fd82da3226492d,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
The Last Flight,pluto.tv,67b481cc1a5ca760801c6c5e,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
The Librarians,pluto.tv,6989b64839dd847194cadcd7,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
The Nanny & Mr Sheffield - A Fine Romance,pluto.tv,6996f0335452cb4f0a2c4153,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
The Outer Limits,pluto.tv,68ad90673efb41cd97c95825,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
The Real Housewives,pluto.tv,677fb0231da79bfe4fb0bf4e,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Top Gear Challenge,pluto.tv,66a10384d5125900089dfd04,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Täterjagd,pluto.tv,642abea1283aa4000805bb5b,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Unentdeckt – Mörder unter uns,pluto.tv,650adc3198020f000862eed4,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Vier Frauen und ein Todesfall,pluto.tv,69b0160da9b840a456a11b4a,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Wicked Tuna,pluto.tv,65253d66c52b3600083d8dd2,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
Will&Grace,pluto.tv,697a0577f9c3aa5a215a4ef8,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
X-Factor: Das Unfassbare,pluto.tv,642d7e029189ce0008958af5,de,UNMATCHED,,sites/pluto.tv/pluto.tv_de.channels.xml
1LIVE diGGi,sky.com,DE#1430,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
ANTENNE BAYERN,sky.com,DE#170,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
Antenne Brbg.,sky.com,DE#1431,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
AXN White HD,sky.com,DE#2028,de,UNMATCHED,,sites/sky.com/sky.com.channels.xml
