xmltv_id,name,status,programme_count,selected_site,candidate_count,attempt_count,attempts,reasons
FIFAPlus.uk@HispanicAmerica,FIFA+,OK,97,plex.tv,3,1,plex.tv:OK:97,broadcast_area=DE
FIFAPlus.uk@Italy,FIFA+,OK,128,plex.tv,2,1,plex.tv:OK:128,broadcast_area=DE
FIFAPlus.uk@Portuguese,FIFA+,OK,88,plex.tv,2,1,plex.tv:OK:88,broadcast_area=DE
FIFAPlus.uk@Spain,FIFA+ (ES/MX),NO_EPG,0,,1,1,watch.whaletvplus.com:OK:0,broadcast_area=DE
FIFAPlus.uk@UnitedStates,FIFA+,OK,89,plex.tv,3,1,plex.tv:OK:89,broadcast_area=DE
FailArmy.us@Brazil,FailArmy,OK,87,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:87,broadcast_area=DE
FailArmy.us@France,FailArmy,NO_EPG,0,,1,1,i.mjh.nz:TIMEOUT:0,broadcast_area=DE
FailArmy.us@Italy,FailArmy,NO_EPG,0,,1,1,i.mjh.nz:TIMEOUT:0,broadcast_area=DE
FailArmy.us@Spain,FailArmy,NO_EPG,0,,1,1,i.mjh.nz:TIMEOUT:0,broadcast_area=DE
FailArmy.us@UK,FailArmy,OK,7,plex.tv,8,1,plex.tv:OK:7,broadcast_area=DE
FailArmy.us@US,FailArmy,OK,283,plex.tv,8,1,plex.tv:OK:283,broadcast_area=DE
FashionTVEurope.fr@SD,Fashion TV,OK,336,web.magentatv.de,1,1,web.magentatv.de:OK:336,lang=de
FashionTVHD.fr@SD,Fashion-TV HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
FilmKlub.rs@SD,Film Klub,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
FilmRiseAnime.us@SD,FilmRise Anime,OK,366,plex.tv,1,1,plex.tv:OK:366,lang=de
Filmgold.de@HD,Filmgold,NO_EPG,0,,1,1,teleboy.ch:OK:0,broadcast_area=DE;lang=de
FixFoxi.de@SD,Fix & Foxi TV,OK,427,tv.blue.ch,3,1,tv.blue.ch:OK:427,broadcast_area=DE;lang=de
FocusTV.be@SD,Focus TV,NO_EPG,0,,1,1,watch.whaletvplus.com:OK:0,lang=de
FolxMusicTelevision.de@SD,Folx TV,OK,214,tv.blue.ch,4,2,teleboy.ch:OK:0;tv.blue.ch:OK:214,broadcast_area=DE;iptv-country=DE;lang=de
Fox.de@SD,Fox,NO_EPG,0,,2,2,tv.blue.ch:OK:0;tv.blue.ch:OK:0,broadcast_area=DE;lang=de
France24.fr@English,France 24 (in English),OK,841,sky.com,1,1,sky.com:OK:841,lang=de
France24.fr@EnglishHD,France 24 HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
France24.fr@French,France 24 francais,OK,696,web.magentatv.de,3,1,web.magentatv.de:OK:696,lang=de
FrankenFernsehen.de@SD,Franken Fernsehen,OK,425,web.magentatv.de,1,1,web.magentatv.de:OK:425,broadcast_area=DE;iptv-country=DE;lang=de
FriesischerRundfunkFriedeburg.de@SD,Friesischer Rundfunk,OK,336,web.magentatv.de,1,1,web.magentatv.de:OK:336,broadcast_area=DE;lang=de
FuelTV.at,Fuel TV,NO_EPG,0,,1,1,tvprofil.com:OK:0,lang=de
FuelTV.ch,Fuel TV,NO_EPG,0,,1,1,tvprofil.com:OK:0,lang=de
FuelTV.de,Fuel TV,NO_EPG,0,,1,1,tvprofil.com:OK:0,lang=de
GEOTelevision.de@HD,GEO Television HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,broadcast_area=DE;lang=de
GEOTelevision.de@SD,GEO Television,OK,175,web.magentatv.de,4,1,web.magentatv.de:OK:175,broadcast_area=DE;lang=de
GameTV.ch@SD,Game TV,OK,44,tv.blue.ch,2,1,tv.blue.ch:OK:44,lang=de
GeniusPlusTV.de@SD,Genius Plus,OK,42,sky.com,1,1,sky.com:OK:42,broadcast_area=DE;lang=de
GloryKickboxing.us@UK,GLORY Kickboxing,OK,42,plex.tv,9,1,plex.tv:OK:42,broadcast_area=DE
GloryKickboxing.us@US,GLORY Kickboxing,OK,67,xumo.tv,1,1,xumo.tv:OK:67,broadcast_area=DE
GoTV.at@SD,gotv,NO_EPG,0,,1,1,tv.blue.ch:OK:0,lang=de
GoldstarTV.de@Germany,Goldstar TV,OK,172,tv.blue.ch,2,1,tv.blue.ch:OK:172,broadcast_area=DE;lang=de
GrjngoWesternMovies.de@SD,Grjngo - Western Movies,OK,92,plex.tv,8,1,plex.tv:OK:92,broadcast_area=DE;iptv-country=DE
GuteLauneTV.de@SD,Gute Laune TV,OK,73,tv.post.lu,2,2,tv.magenta.at:OK:0;tv.post.lu:OK:73,broadcast_area=DE;lang=de
HGTV.de@HD,HGTV HD,OK,266,sky.com,1,1,sky.com:OK:266,broadcast_area=DE;lang=de
HGTV.de@SD,HGTV,OK,229,sky.com,4,1,sky.com:OK:229,broadcast_area=DE;lang=de
HGTV.us@East,HGTV,OK,272,web.magentatv.de,1,1,web.magentatv.de:OK:272,lang=de
HRT1.hr@HD,HRT TV1 HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
HSE.de@HD,HSE HD,OK,168,sky.com,2,1,sky.com:OK:168,broadcast_area=DE;lang=de
HSE.de@SD,HSE,OK,168,web.magentatv.de,4,1,web.magentatv.de:OK:168,broadcast_area=DE;iptv-country=DE;lang=de
HSEExtra.de@HD,HSE Extra HD,OK,168,sky.com,2,1,sky.com:OK:168,broadcast_area=DE;lang=de
HSEExtra.de@SD,HSE Extra,OK,168,sky.com,2,1,sky.com:OK:168,broadcast_area=DE;iptv-country=DE;lang=de
HSETrend.de@SD,HSE Trend SD,OK,168,sky.com,3,1,sky.com:OK:168,broadcast_area=DE;iptv-country=DE;lang=de
HTSporTV.tr@SD,HT Spor,OK,136,dsmart.com.tr,2,1,dsmart.com.tr:OK:136,broadcast_area=DE
HaberturkTV.tr@SD,Habertürk TV,OK,113,web.magentatv.de,2,1,web.magentatv.de:OK:113,lang=de
Hamburg1.de@SD,Hamburg 1,OK,351,web.magentatv.de,1,1,web.magentatv.de:OK:351,broadcast_area=DE;iptv-country=DE;lang=de
Handystar.de@SD,Handystar TV HD,OK,1765,sky.com,2,1,sky.com:OK:1765,broadcast_area=DE;iptv-country=DE;lang=de
Handystar2.de@SD,Handystar TV 2,OK,42,sky.com,1,1,sky.com:OK:42,broadcast_area=DE;lang=de
Hayat.ba@SD,Hayat,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
Heimatkanal.de@SD,Heimatkanal,OK,166,web.magentatv.de,7,1,web.magentatv.de:OK:166,broadcast_area=DE;lang=de
HelvetiaOneTV.ch@SD,Helvetia One TV,OK,103,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:103,lang=de
HighwaytoHeaven.us@UK,Highway to Heaven,OK,179,plex.tv,1,1,plex.tv:OK:179,lang=de
HipTrips.de@SD,Hip Trips HD,NO_EPG,0,,2,2,sky.com:OK:0;tv.blue.ch:OK:0,broadcast_area=DE;lang=de
History.de@HD,HISTORY Channel HD,OK,217,sky.com,2,1,sky.com:OK:217,broadcast_area=DE;lang=de
History.de@SD,The HISTORY Channel,OK,223,web.magentatv.de,5,1,web.magentatv.de:OK:223,broadcast_area=DE;lang=de
HitExpressTV.ch@SD,AW2 TV,OK,124,tv.blue.ch,1,1,tv.blue.ch:OK:124,lang=de
HitradioO3.at@SD,Hitradio Ö3,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
HopeChannelGerman.de@SD,Hope TV,OK,337,sky.com,2,1,sky.com:OK:337,broadcast_area=DE;iptv-country=DE;lang=de
HorseCountryTV.uk@SD,Horse & Country TV,OK,36,tv.nu,4,1,tv.nu:OK:36,broadcast_area=DE;iptv-country=DE
INFAST.nl@DE,INFAST,OK,272,plex.tv,1,1,plex.tv:OK:272,lang=de
INPLUS.nl@SD,INPLUS.,OK,12,sky.com,1,1,sky.com:OK:12,lang=de
ITVNEurope.pl@SD,iTVN,OK,261,web.magentatv.de,1,1,web.magentatv.de:OK:261,lang=de
IcePilots.us@Germany,Ice Pilots,OK,56,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:56,broadcast_area=DE;iptv-country=DE;lang=de
IcePilots.us@Spain,Ice Pilots,NO_EPG,0,,1,1,i.mjh.nz:TIMEOUT:0,broadcast_area=DE
ImmaculataTV.ch@SD,I-TV,OK,69,tv.blue.ch,1,1,tv.blue.ch:OK:69,lang=de
InWonder.nl@DE,INWONDER,NO_EPG,0,,1,1,plex.tv:OK:0,lang=de
InspectorGadget.us@UK,Inspector Gadget,NO_EPG,0,,1,1,i.mjh.nz:TIMEOUT:0,broadcast_area=DE
Jukebox.de@SD,Jukebox,OK,59,web.magentatv.de,4,1,web.magentatv.de:OK:59,broadcast_area=DE;lang=de
Junior.de@SD,Junior,NO_EPG,0,,1,1,tv.blue.ch:OK:0,broadcast_area=DE;lang=de
JustforLaughs.us@Italy,Just for Laughs GAGS,NO_EPG,0,,1,1,i.mjh.nz:TIMEOUT:0,broadcast_area=DE
JustforLaughs.us@UK,Just For Laughs Comedy,NO_EPG,0,,2,2,watch.whaletvplus.com:OK:0;xumo.tv:OK:0,broadcast_area=DE
Juwelo.de@SD,Juwelo TV,OK,48,sky.com,3,1,sky.com:OK:48,broadcast_area=DE;iptv-country=DE;lang=de
K19.at@SD,K19,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
KT1.at@SD,KT 1,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
KTV.at@SD,K-TV,OK,290,web.magentatv.de,2,1,web.magentatv.de:OK:290,lang=de
KTV.de@SD,K-TV,OK,288,sky.com,3,1,sky.com:OK:288,broadcast_area=DE;lang=de
Kanal7.tr@SD,Kanal 7,OK,105,web.magentatv.de,6,1,web.magentatv.de:OK:105,broadcast_area=DE;lang=de
Kanal9.ch@SD,Kanal9,OK,185,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:185,lang=de
KiKA.de@HD,KiKA HD,OK,293,sky.com,2,1,sky.com:OK:293,broadcast_area=DE;iptv-country=DE;lang=de
KiKA.de@SD,KiKA,OK,500,web.magentatv.de,14,1,web.magentatv.de:OK:500,broadcast_area=DE;iptv-country=DE;lang=de
KinoweltTV.de@HD,Kinowelt TV HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,broadcast_area=DE;lang=de
KinoweltTV.de@SD,KinoweltTV,OK,103,web.magentatv.de,3,1,web.magentatv.de:OK:103,broadcast_area=DE;lang=de
Klasik.hr@SD,Klasik TV,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
KurierTV.at@SD,Kurier TV,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
LTV.de@SD,L-TV,OK,268,web.magentatv.de,2,1,web.magentatv.de:OK:268,broadcast_area=DE;lang=de
LandleTV.at@HD,Ländle TV HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
Lausitzwelle.de@SD,LAUSITZWELLE,OK,35,web.magentatv.de,1,1,web.magentatv.de:OK:35,broadcast_area=DE;iptv-country=DE;lang=de
LiloTV.de@SD,Lilo TV,OK,210,tv.blue.ch,1,1,tv.blue.ch:OK:210,broadcast_area=DE;lang=de
LolyTV.ch@SD,Loly TV,OK,91,tv.blue.ch,1,1,tv.blue.ch:OK:91,lang=de
LoveThePlanet.es@DE,Love The Planet,OK,186,plex.tv,2,1,plex.tv:OK:186,broadcast_area=DE;iptv-country=DE;lang=de
LoveThePlanet.es@EN,Love The Planet (EN),NO_EPG,0,,2,2,watch.whaletvplus.com:OK:0;xumo.tv:OK:0,broadcast_area=DE
LoveThePlanet.es@ES,Love The Planet En Español,OK,108,watch.whaletvplus.com,2,2,i.mjh.nz:TIMEOUT:0;watch.whaletvplus.com:OK:108,broadcast_area=DE
LoveThePlanet.es@IT,Love The Planet (IT),NO_EPG,0,,1,1,watch.whaletvplus.com:OK:0,broadcast_area=DE
LustPur.de@SD,Lust pur,OK,97,web.magentatv.de,1,1,web.magentatv.de:OK:97,broadcast_area=DE;lang=de
MDF1.de@SD,MDF.1 Fernsehen,OK,35,web.magentatv.de,1,1,web.magentatv.de:OK:35,broadcast_area=DE;iptv-country=DE;lang=de
MDRFernsehen.de@Sachsen,MDR Sachsen HD,OK,268,sky.com,3,1,sky.com:OK:268,broadcast_area=DE;iptv-country=DE;lang=de
MDRFernsehen.de@SachsenAnhalt,MDR S-Anhalt HD,OK,268,sky.com,1,1,sky.com:OK:268,broadcast_area=DE;iptv-country=DE;lang=de
MDRFernsehen.de@Thuringen,MDR Thüringen HD,OK,268,sky.com,1,1,sky.com:OK:268,broadcast_area=DE;iptv-country=DE;lang=de
MST3K.us@US,MST3K,OK,90,plex.tv,6,1,plex.tv:OK:90,broadcast_area=DE
MTV.de@HD,MTV HD,OK,257,sky.com,2,1,sky.com:OK:257,broadcast_area=DE;lang=de
MTV.de@SD,MTV,OK,269,web.magentatv.de,7,1,web.magentatv.de:OK:269,broadcast_area=DE;iptv-country=DE;lang=de
MTV00s.uk@SD,MTV 00s,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
MTV80s.uk@SD,MTV 80s,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
MTV90s.uk@SD,MTV 90s,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
MTVCatfishTVShow.us@Germany,MTV Catfish TV Show,OK,92,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:92,lang=de
MTVDating.us@Germany,MTV Dating,OK,93,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:93,lang=de
MTVHitsEurope.uk@SD,MTVhits!,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
MTVLive.uk@SD,MTV live HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
MTVPlutoTV.de@DACH,MTV Pluto TV,OK,72,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:72,broadcast_area=DE;iptv-country=DE;lang=de
MTVPlutoTV.de@UK,MTV Pluto TV,OK,46,pluto.tv,1,1,pluto.tv:OK:46,broadcast_area=DE
MTVRidiculousness.us@Germany,MTV Ridiculousness,OK,101,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:101,lang=de
MTVTeenMom.us@Germany,MTV Teen Mom,OK,92,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:92,lang=de
MTVTheShores.us@Germany,MTV The Shores,NO_EPG,0,,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:0,lang=de
MagentaSport.de@SD,MagentaSport,OK,42,web.magentatv.de,1,1,web.magentatv.de:OK:42,broadcast_area=DE;lang=de
MarcoPoloTV.de@SD,Marco Polo TV,OK,329,web.magentatv.de,3,1,web.magentatv.de:OK:329,broadcast_area=DE;lang=de
MediaShopTV.li@SD,MediaShop-Meine Einkaufswelt,OK,43,sky.com,2,1,sky.com:OK:43,lang=de
MeinTVShop.de@SD,meinTVshop,OK,42,sky.com,1,1,sky.com:OK:42,broadcast_area=DE;lang=de
MelodieTV.at@SD,Melodie TV NEU,OK,99,sky.com,4,1,sky.com:OK:99,lang=de
MinecrafTV.us@US,Pluto TV Pixel World,NO_EPG,0,,1,1,i.mjh.nz:TIMEOUT:0,broadcast_area=DE
MoreThanSportsTV.de@SD,More Than Sports TV,OK,146,web.magentatv.de,4,1,web.magentatv.de:OK:146,broadcast_area=DE;iptv-country=DE;lang=de
Motorvision.de@SD,Motorvision+,OK,280,web.magentatv.de,7,1,web.magentatv.de:OK:280,lang=de
MotorvisionPlus.de@HD,Motorvision+ HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,broadcast_area=DE;lang=de
MotorvisionPlus.de@SD,Motorvision+,OK,316,neo.io,5,1,neo.io:OK:316,broadcast_area=DE;lang=de
MovieSphere.us@AU,MOVIESPHERE,OK,85,plex.tv,2,1,plex.tv:OK:85,broadcast_area=DE
MovieSphere.us@BR,MOVIESPHERE,OK,170,plex.tv,1,1,plex.tv:OK:170,broadcast_area=DE
MovieSphere.us@CA,MOVIESPHERE,OK,87,plex.tv,2,1,plex.tv:OK:87,broadcast_area=DE
MovieSphere.us@DE,MOVIESPHERE,OK,96,plex.tv,1,1,plex.tv:OK:96,broadcast_area=DE;lang=de
MovieSphere.us@ES,MOVIESPHERE,OK,75,plex.tv,2,1,plex.tv:OK:75,broadcast_area=DE
MovieSphere.us@FR,MOVIESPHERE,OK,92,plex.tv,2,1,plex.tv:OK:92,broadcast_area=DE
MovieSphere.us@MX,MOVIESPHERE,OK,169,plex.tv,2,1,plex.tv:OK:169,broadcast_area=DE
MovieSphere.us@SD,Moviesphere,NO_EPG,0,,1,1,i.mjh.nz:TIMEOUT:0,broadcast_area=DE
MovieSphere.us@UK,MOVIESPHERE,OK,108,plex.tv,4,1,plex.tv:OK:108,broadcast_area=DE
MovieSphere.us@US,MOVIESPHERE,OK,86,plex.tv,4,1,plex.tv:OK:86,broadcast_area=DE
Moviedome.us@Germany,Moviedome,OK,99,plex.tv,3,1,plex.tv:OK:99,broadcast_area=DE;iptv-country=DE;lang=de
MoviepilotTVmitPlutoTV.de@DACH,Moviepilot TV mit Pluto TV,NO_EPG,0,,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:0,broadcast_area=DE;lang=de
MunchenTV.de@SD,münchen.tv,OK,455,web.magentatv.de,3,1,web.magentatv.de:OK:455,broadcast_area=DE;iptv-country=DE;lang=de
Musig24TV.ch@SD,musig24,OK,188,tv.blue.ch,1,1,tv.blue.ch:OK:188,lang=de
MySports2.ch@SD,MySports 2,OK,8,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:8,lang=de
MySports3.ch@SD,MySports 3,OK,6,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:6,lang=de
MySports4.ch@SD,MySports 4,OK,7,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:7,lang=de
MySports5.ch@SD,MySports 5,OK,8,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:8,lang=de
MySports6.ch@SD,MySports 6,OK,7,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:7,lang=de
MySports7.ch@SD,MySports 7,OK,6,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:6,lang=de
MySports8.ch@SD,MySports 8,OK,6,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:6,lang=de
MySports9.ch@SD,MySports 9,NO_EPG,0,,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:0,lang=de
MySportsOne.ch@SD,MySports Eins,OK,84,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:84,lang=de
N24Doku.de@HD,N24 Doku HD,OK,204,sky.com,1,1,sky.com:OK:204,broadcast_area=DE;lang=de
N24Doku.de@SD,N24 Doku,OK,209,web.magentatv.de,9,1,web.magentatv.de:OK:209,broadcast_area=DE;iptv-country=DE;lang=de
NBATVInternational.us@SD,NBA TV,NO_EPG,0,,2,2,tvim.tv:OK:0;tvplus.com.tr:OK:0,broadcast_area=DE
NDRFernsehen.de@Hamburg,NDR FS HH HD,OK,271,sky.com,4,1,sky.com:OK:271,broadcast_area=DE;iptv-country=DE;lang=de
NDRFernsehen.de@MecklenburgVorpommern,NDR FS MV HD,OK,271,sky.com,1,1,sky.com:OK:271,broadcast_area=DE;iptv-country=DE;lang=de
NDRFernsehen.de@Niedersachsen,NDR FS NDS HD,OK,271,sky.com,1,1,sky.com:OK:271,broadcast_area=DE;iptv-country=DE;lang=de
NDRFernsehen.de@SchleswigHolstein,NDR FS SH HD,OK,271,sky.com,1,1,sky.com:OK:271,broadcast_area=DE;iptv-country=DE;lang=de
NHKWorldJapan.jp@SD,NHK WORLD-JPN,OK,463,sky.com,1,1,sky.com:OK:463,lang=de
NRWision.de@SD,NRWision,OK,418,web.magentatv.de,1,1,web.magentatv.de:OK:418,broadcast_area=DE;iptv-country=DE;lang=de
Nachrichten360.de@HD,Nachrichten 360,OK,336,plex.tv,2,1,plex.tv:OK:336,broadcast_area=DE;iptv-country=DE;lang=de
Naruto.us@Brazil,Naruto,OK,75,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:75,broadcast_area=DE
Naruto.us@Germany,Naruto,OK,40,pluto.tv,4,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:40,broadcast_area=DE;iptv-country=DE;lang=de
Naruto.us@US,Naruto,OK,34,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:34,broadcast_area=DE
NashKinomir.de@SD,Kinomir,OK,42,web.magentatv.de,3,1,web.magentatv.de:OK:42,broadcast_area=DE;iptv-country=DE;lang=de
NationalGeographic.de@HD,NatGeo HD,OK,212,sky.com,2,1,sky.com:OK:212,broadcast_area=DE;lang=de
NationalGeographic.de@SD,National Geographic,OK,218,web.magentatv.de,3,1,web.magentatv.de:OK:218,broadcast_area=DE;lang=de
NationalGeographicWild.de@HD,NatGeo Wild HD,OK,234,sky.com,2,1,sky.com:OK:234,broadcast_area=DE;lang=de
NationalGeographicWild.de@SD,National Geographic Wild,OK,241,web.magentatv.de,2,1,web.magentatv.de:OK:241,broadcast_area=DE;lang=de
Nick-ComedyCentral+1.at,Nick - Comedy Central+1,NO_EPG,0,,1,1,tvprofil.com:OK:0,lang=de
Nick-ComedyCentral+1.de,Nick - Comedy Central+1,NO_EPG,0,,1,1,tvprofil.com:OK:0,lang=de
NickComedyCentralPlus1.de@SD,NICK / Comedy Central+1,OK,413,sky.com,1,1,sky.com:OK:413,broadcast_area=DE;lang=de
NickJr.de@SD,Nick Jr.,OK,532,web.magentatv.de,4,1,web.magentatv.de:OK:532,broadcast_area=DE;lang=de
NickPlutoTV.us@Germany,Nickelodeon Toons,NO_EPG,0,,1,1,i.mjh.nz:TIMEOUT:0,broadcast_area=DE;lang=de
NickPlutoTV.us@US,Nick Pluto TV,NO_EPG,0,,1,1,i.mjh.nz:TIMEOUT:0,broadcast_area=DE
Nickelodeon.de@SD,Nickelodeon,NO_EPG,0,,1,1,tv.magenta.at:OK:0,broadcast_area=DE;iptv-country=DE;lang=de
NickelodeonAustria.at@SD,NICK,OK,405,tvheute.at,1,1,tvheute.at:OK:405,lang=de
NickelodeonTeen.fr,Nickelodeon Teen,OK,92,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:92,lang=de
NickelodeonUkrainePlutoTV.ua@SD,Nickelodeon Ukraine Pluto TV,NO_EPG,0,,1,1,tv.blue.ch:OK:0,broadcast_area=DE
Nicktoons.de@SD,Nicktoons (Sky),OK,507,web.magentatv.de,5,1,web.magentatv.de:OK:507,broadcast_area=DE;lang=de
NiederbayernTVDeggendorfStraubing.de@SD,NIEDERBAYERN TV Deggendorf - Straubing,OK,353,web.magentatv.de,1,1,web.magentatv.de:OK:353,broadcast_area=DE;iptv-country=DE;lang=de
NiederbayernTVLandshut.de@SD,NIEDERBAYERN TV Landshut,OK,353,web.magentatv.de,1,1,web.magentatv.de:OK:353,broadcast_area=DE;iptv-country=DE;lang=de
NiederbayernTVPassau.de@SD,NIEDERBAYERN TV Passau,OK,353,web.magentatv.de,1,1,web.magentatv.de:OK:353,broadcast_area=DE;iptv-country=DE;lang=de
NiederbayernTVSatellit.de@SD,NIEDERBAYERN TV HD,OK,353,sky.com,1,1,sky.com:OK:353,broadcast_area=DE;lang=de
Nitro.de@HD,NITRO HD,OK,210,sky.com,3,1,sky.com:OK:210,broadcast_area=DE;lang=de
Nitro.de@SD,NITRO,OK,215,web.magentatv.de,15,1,web.magentatv.de:OK:215,broadcast_area=DE;lang=de
NovyyMir.ru@SD,Новый мир,NO_EPG,0,,1,1,epg.iptvx.one:ERROR(134):0,broadcast_area=DE
OFTVOffenbach.de@SD,OF-TV,NO_EPG,0,,1,1,web.magentatv.de:OK:0,broadcast_area=DE;iptv-country=DE;lang=de
OK4.de@SD,OK4,OK,350,web.magentatv.de,1,1,web.magentatv.de:OK:350,broadcast_area=DE;iptv-country=DE;lang=de
OK54.de@SD,OK54 Trier,OK,84,web.magentatv.de,1,1,web.magentatv.de:OK:84,broadcast_area=DE;iptv-country=DE;lang=de
OKTVLudwigshafen.de@SD,rheinlOKal,OK,283,web.magentatv.de,1,1,web.magentatv.de:OK:283,broadcast_area=DE;iptv-country=DE;lang=de
OKTVMainz.de@SD,OK:TV Mainz,OK,721,web.magentatv.de,1,1,web.magentatv.de:OK:721,broadcast_area=DE;lang=de
OKWeinstrasseNeustadt.de@SD,OK Weinstraße,OK,219,web.magentatv.de,1,1,web.magentatv.de:OK:219,broadcast_area=DE;iptv-country=DE;lang=de
ORF1.at@HD,ORF1 HD,OK,294,sky.com,2,1,sky.com:OK:294,lang=de
ORF1.at@SD,ORF 1,OK,304,neo.io,6,2,horizon.tv:TIMEOUT:0;neo.io:OK:304,lang=de
ORF2.at@SD,ORF 2,OK,350,neo.io,6,2,horizon.tv:TIMEOUT:0;neo.io:OK:350,lang=de
ORF2Burgenland.at@HD,ORF2B HD,OK,344,sky.com,2,1,sky.com:OK:344,lang=de
ORF2Europe.at@SD,ORF 2 EUROPE,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
ORF2Karnten.at@HD,ORF2K HD,OK,344,sky.com,2,1,sky.com:OK:344,lang=de
ORF2NO.at@HD,ORF2N HD,OK,344,sky.com,2,1,sky.com:OK:344,lang=de
ORF2Oberosterreich.at@HD,ORF2O HD,OK,344,sky.com,2,1,sky.com:OK:344,lang=de
ORF2Salzburg.at@HD,ORF2S HD,OK,344,sky.com,2,1,sky.com:OK:344,lang=de
ORF2Steiermark.at@HD,ORF2St HD,OK,344,sky.com,2,1,sky.com:OK:344,lang=de
ORF2Tirol.at@HD,ORF2T HD,OK,344,sky.com,2,1,sky.com:OK:344,lang=de
ORF2Vorarlberg.at@HD,ORF2V HD,OK,344,sky.com,2,1,sky.com:OK:344,lang=de
ORF2Wien.at@HD,ORF2W HD,OK,344,sky.com,2,1,sky.com:OK:344,lang=de
ORFIII.at@HD,ORF III HD,OK,187,sky.com,2,1,sky.com:OK:187,lang=de
ORFIII.at@SD,ORF III,NO_EPG,0,,4,2,horizon.tv:TIMEOUT:0;teleboy.ch:OK:0,lang=de
ORFSportPlus.at@HD,ORF SPORT+ HD,OK,179,sky.com,2,1,sky.com:OK:179,lang=de
ORFSportPlus.at@SD,ORF Sport +,OK,187,tv.blue.ch,2,1,tv.blue.ch:OK:187,lang=de
OTVA.de@SD,OTVA HD,OK,530,sky.com,1,1,sky.com:OK:530,broadcast_area=DE;lang=de
OUTtv.nl@SD,OutTV,OK,248,tv.post.lu,8,1,tv.post.lu:OK:248,broadcast_area=DE;lang=de
OberpfalzTV.de@SD,Oberpfalz TV,OK,572,web.magentatv.de,1,1,web.magentatv.de:OK:572,broadcast_area=DE;iptv-country=DE;lang=de
Okto.at@HD,Okto HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
One.de@HD,ONE HD,OK,211,sky.com,2,1,sky.com:OK:211,broadcast_area=DE;lang=de
One.de@SD,ONE,OK,219,web.magentatv.de,8,1,web.magentatv.de:OK:219,broadcast_area=DE;lang=de
OneAdria.de@SD,One Adria,OK,63,neo.io,1,1,neo.io:OK:63,broadcast_area=DE;iptv-country=DE
OneMusicTelevision.de@SD,One Music Television,OK,56,tv.blue.ch,1,1,tv.blue.ch:OK:56,broadcast_area=DE;iptv-country=DE;lang=de
